x,y,z,px,py,pz,phi,theta,charge
-3.140084,2.970081,20.000000,0.021862,-0.432531,-0.613282,4.762891,2.526737,1.000000
-0.751966,-4.852433,20.000000,-0.074120,0.067156,-0.108030,2.405446,2.394684,-1.000000
2.055417,4.303790,20.000000,-1.587512,-2.285901,-3.939876,4.105378,2.526592,-1.000000
-0.230919,-1.332445,20.000000,4.122935,5.901892,-9.269949,0.961025,2.481262,-1.000000
2.313108,1.684209,20.000000,-0.836419,0.496394,-1.372913,2.605984,2.525225,-1.000000
-4.995242,1.611351,20.000000,0.190381,0.748651,-0.621262,1.321776,2.248121,1.000000
-1.723857,1.319970,20.000000,-1.871251,0.543184,-0.906383,2.859078,2.006195,-1.000000
-3.275347,3.786564,20.000000,-7.776686,1.458424,-15.862108,2.956208,2.678893,1.000000
-1.903896,0.906584,20.000000,1.979048,-3.993973,-1.255330,5.172437,1.845314,-1.000000
0.595525,-4.738887,20.000000,-0.573957,0.564830,-2.591777,2.364209,2.840347,1.000000
-2.607986,-3.421723,20.000000,-0.411718,1.186918,-1.535249,1.904689,2.455791,1.000000
-3.262730,0.494881,20.000000,-0.922914,-0.417510,-3.430598,3.566426,2.854479,1.000000
-4.609364,4.963178,20.000000,-0.223463,0.232231,-0.921971,2.336955,2.805310,-1.000000
3.911913,-4.686235,20.000000,0.009677,0.735653,-1.228944,1.557642,2.602161,1.000000
-1.258568,-2.878853,20.000000,-2.671105,-1.031706,-1.973207,3.510187,2.174174,1.000000
0.975031,2.716097,20.000000,-0.140265,0.454810,-1.898372,1.869944,2.895943,-1.000000
3.845713,-0.123763,20.000000,0.685163,6.982257,-10.920746,1.472980,2.570559,1.000000
1.390480,-4.417669,20.000000,-4.505685,-0.637476,-6.422025,3.282142,2.525127,1.000000
-1.307780,-3.527504,20.000000,-0.017574,0.163274,-0.861673,1.678016,2.953272,-1.000000
2.441383,-0.705359,20.000000,4.318550,2.105148,-4.925684,0.453571,2.368667,1.000000
3.617008,-4.071771,20.000000,-0.342089,-0.231398,-0.830382,3.736321,2.680057,1.000000
4.310556,3.743102,20.000000,0.544324,0.811579,-1.452466,0.980008,2.549358,1.000000
-1.777177,2.283404,20.000000,-0.383782,-0.200922,-0.913030,3.623889,2.698586,1.000000
1.461537,2.860246,20.000000,0.482863,2.371437,-4.476884,1.369926,2.646013,1.000000
-2.461124,-4.833323,20.000000,-1.688002,0.134702,-4.879150,3.061962,2.807537,1.000000
0.431884,0.565140,20.000000,0.799145,1.131273,-2.273447,0.955780,2.594409,-1.000000
-0.361046,-2.004018,20.000000,-0.086033,1.499543,-1.263172,1.628106,2.270035,1.000000
-3.780894,3.573778,20.000000,-1.226269,0.460345,-2.072703,2.782469,2.578016,1.000000
0.645316,4.202116,20.000000,0.227827,-0.729775,-2.292476,5.014989,2.819704,1.000000
