x,y,z,px,py,pz,phi,theta,charge
-2.238886,-4.735212,20.000000,0.534026,0.823087,-1.461382,0.995260,2.550330,-1.000000
-4.830321,-1.676531,20.000000,0.175284,0.035060,-0.647294,0.197412,2.872149,1.000000
0.704178,2.104616,20.000000,-0.435237,-0.539063,-1.039613,4.033154,2.553750,-1.000000
-4.240424,1.858652,20.000000,-0.433251,0.461334,-1.815194,2.324813,2.806115,1.000000
-1.794676,-3.569376,20.000000,-0.327270,-0.552044,-1.546025,4.177255,2.748134,1.000000
1.277621,-1.424785,20.000000,1.609347,1.197322,-2.371542,0.639637,2.439533,-1.000000
3.360909,2.943883,20.000000,0.802950,2.424667,-5.426481,1.251004,2.701671,1.000000
2.790261,-3.502482,20.000000,0.010597,-0.837223,-1.507703,4.725046,2.634657,1.000000
-2.372646,1.791421,20.000000,0.136257,0.092210,-0.622372,0.594940,2.883152,-1.000000
2.747456,-0.693640,20.000000,0.555477,-0.177888,-0.610503,5.973261,2.379006,1.000000
0.631515,3.377446,20.000000,4.880378,0.956659,-4.782590,0.193567,2.336653,1.000000
0.948462,3.574740,20.000000,-0.568435,-0.230224,-0.721993,3.526413,2.437425,-1.000000
2.487273,-4.376754,20.000000,0.523621,1.611671,-1.690725,1.256661,2.355050,1.000000
-1.921392,-0.984439,20.000000,3.300909,-1.049166,-2.562035,5.975442,2.207670,1.000000
0.832544,-4.502255,20.000000,-0.544986,-1.484254,-1.535596,4.360493,2.341581,-1.000000
3.655367,4.619292,20.000000,-0.170014,0.634652,-0.888137,1.832536,2.504662,1.000000
0.410693,-2.359325,20.000000,1.725726,0.790089,-1.284514,0.429346,2.165765,1.000000
-2.503708,0.169513,20.000000,0.758164,-0.501971,-0.964725,5.698359,2.385773,-1.000000
-1.009975,4.456377,20.000000,0.168291,0.022849,-0.471175,0.134946,2.795639,-1.000000
-3.569258,0.963943,20.000000,-1.064671,-0.008001,-2.328325,3.149108,2.712700,1.000000
3.949565,2.654447,20.000000,0.018260,0.078246,-0.231509,1.341530,2.807537,-1.000000
4.424891,2.447635,20.000000,-1.292912,0.579719,-1.794554,2.720085,2.473242,1.000000
-0.150697,4.108771,20.000000,0.408546,0.097436,-0.441298,0.234121,2.380912,-1.000000
0.356993,2.022248,20.000000,0.406550,0.266127,-0.498985,0.579601,2.369472,1.000000
2.297023,0.783976,20.000000,0.090784,0.142416,-2.079684,1.003292,3.060561,1.000000
4.621970,0.898324,20.000000,1.061047,-3.058957,-2.086991,5.046269,2.143352,1.000000
-2.033704,-2.370882,20.000000,-0.741177,0.198552,-3.621916,2.879851,2.932827,1.000000
4.038979,2.547959,20.000000,11.133494,-1.651547,-13.573026,6.135919,2.449274,1.000000
3.805562,-1.607755,20.000000,0.318220,0.188728,-0.400021,0.535311,2.395194,-1.000000
-3.484311,-2.700943,20.000000,0.034236,0.462803,-0.442558,1.496956,2.332475,-1.000000
4.158007,1.411487,20.000000,1.518033,-2.020655,-4.167149,5.356695,2.596413,1.000000
-2.357944,0.254875,20.000000,0.269082,0.481424,-0.301050,1.061124,2.070452,1.000000
-4.943653,0.638721,20.000000,21.309268,-24.393157,-5.639892,5.430412,1.743192,1.000000
-3.636687,-3.697116,20.000000,0.499836,0.076133,-0.590778,0.151155,2.433729,1.000000
4.210089,-3.333106,20.000000,4.901061,1.280506,-14.211306,0.255558,2.799186,-1.000000
-2.232155,-1.423435,20.000000,-0.787564,0.707461,-1.579030,2.409723,2.550976,-1.000000
-0.993302,2.352008,20.000000,1.194138,1.252983,-1.433106,0.809440,2.262359,1.000000
2.120985,2.936043,20.000000,-2.178176,-0.688672,-1.428666,3.447817,2.129674,1.000000
2.300079,3.532553,20.000000,0.967219,0.771464,-1.479862,0.673282,2.445268,-1.000000
3.053623,1.126049,20.000000,0.088536,0.271329,-3.559071,1.255386,3.061572,1.000000
-1.955799,1.793713,20.000000,-1.907320,1.007897,-3.846780,2.655456,2.630500,1.000000
-0.435447,0.088863,20.000000,0.858538,-0.630094,-1.397741,5.650058,2.490517,-1.000000
3.469421,0.214814,20.000000,0.232994,0.693358,-1.127608,1.246615,2.566145,-1.000000
0.282105,2.917157,20.000000,1.230757,0.433474,-2.609319,0.338634,2.677883,1.000000
-4.135617,-2.555359,20.000000,-1.279184,0.246567,-1.336690,2.951175,2.369060,1.000000
-2.427650,2.629568,20.000000,-0.002936,0.011833,-0.020524,1.813990,2.605580,-1.000000
3.929306,-2.346776,20.000000,-0.266301,0.524265,-0.447113,2.040784,2.220900,1.000000
-4.733487,0.882908,20.000000,0.038933,-0.064776,-0.927215,5.253567,3.060264,-1.000000
-1.837094,-2.221709,20.000000,-3.969429,4.193404,-8.125442,2.328763,2.523769,-1.000000
0.506430,-4.817487,20.000000,19.248505,8.778412,-14.338327,0.427879,2.166434,1.000000
-3.853939,4.311570,20.000000,4.583365,0.558983,-9.453999,0.121360,2.687269,1.000000
-1.422557,1.502887,20.000000,-0.336095,0.779100,-0.810562,1.978066,2.333330,1.000000
4.705161,-1.722118,20.000000,0.125618,0.042685,-1.707907,0.327559,3.064067,-1.000000
4.712996,4.775514,20.000000,-0.048915,0.002061,-0.136934,3.099475,2.798223,-1.000000
4.762867,4.803129,20.000000,2.057271,4.361133,-5.528769,1.130021,2.424369,1.000000
0.056096,0.176508,20.000000,-4.657965,8.179048,-24.378224,2.088487,2.773127,1.000000
-1.213107,-2.504582,20.000000,0.265630,0.081417,-0.425065,0.297414,2.562683,1.000000
-0.330960,2.698877,20.000000,-0.011863,0.006371,-0.019085,2.648792,2.527151,1.000000
-1.431064,2.895969,20.000000,-0.003616,0.024251,-0.035683,1.718813,2.539544,-1.000000
1.910473,0.869079,20.000000,10.605307,-5.892346,-10.140506,5.776050,2.267005,1.000000
4.765019,-0.600728,20.000000,0.821630,0.324958,-0.871916,0.376625,2.349563,1.000000
-2.663916,-4.136548,20.000000,2.755950,-3.679771,-11.271749,5.355215,2.754322,1.000000
4.348075,-4.654085,20.000000,0.399103,0.323344,-0.694335,0.680916,2.504671,1.000000
1.848205,1.019335,20.000000,-0.989656,-0.221409,-0.975308,3.361692,2.336687,1.000000
4.545420,4.987270,20.000000,-2.083967,0.709560,-10.995707,2.813419,2.943995,1.000000
-4.206541,1.430885,20.000000,-7.353458,0.137372,-5.788074,3.122914,2.237551,1.000000
-2.049642,4.710440,20.000000,1.096140,0.396647,-2.728824,0.347199,2.737877,-1.000000
-1.630411,-1.390130,20.000000,-0.279096,1.067961,-1.246345,1.826415,2.416761,1.000000
0.780058,-4.843053,20.000000,1.069074,0.498711,-3.898674,0.436481,2.847767,-1.000000
-1.963666,4.753813,20.000000,-0.056747,-0.011522,-0.400257,3.341919,2.997920,-1.000000
4.843999,-4.695773,20.000000,0.025325,0.036660,-0.128938,0.966255,2.808872,1.000000
0.627082,2.578108,20.000000,-1.050513,0.192342,-2.642425,2.960505,2.757501,-1.000000
-1.148336,-2.947485,20.000000,0.525365,1.520396,-2.117343,1.238096,2.491894,1.000000
-2.127933,-0.547609,20.000000,-3.363552,-1.090105,-2.971775,3.455004,2.269740,1.000000
-3.707198,-2.259710,20.000000,0.284505,0.255416,-1.277765,0.731573,2.850850,-1.000000
-4.530042,-2.146374,20.000000,10.312515,-0.655092,-4.762363,6.219747,2.002657,-1.000000
3.747500,-3.475842,20.000000,0.136625,0.177472,-1.865922,0.914719,3.022132,-1.000000
-4.675429,3.827789,20.000000,-2.973094,0.496072,-2.074342,2.976262,2.173553,-1.000000
2.250271,-4.581342,20.000000,-0.708073,0.372822,-2.922744,2.656947,2.874349,-1.000000
3.186653,1.240420,20.000000,-0.001126,-0.748850,-0.976287,4.710886,2.487275,-1.000000
0.762645,3.340321,20.000000,2.092932,0.076569,-4.300149,0.036568,2.688369,1.000000
3.112114,3.202780,20.000000,0.236062,0.341248,-0.819960,0.965621,2.673117,-1.000000
1.279703,-3.238840,20.000000,0.235352,-0.107046,-1.318141,5.856320,2.947902,-1.000000
2.340722,0.100602,20.000000,-0.035192,0.048993,-0.419495,2.193700,2.998775,-1.000000
3.144989,0.295526,20.000000,-0.219789,0.061142,-0.511849,2.870269,2.722314,-1.000000
-4.642117,3.860465,20.000000,-0.213386,-0.279376,-0.593699,4.060118,2.606981,1.000000
0.419146,2.109974,20.000000,-0.234413,0.159254,-0.311989,2.544845,2.404188,-1.000000
4.998119,-4.477148,20.000000,0.601758,3.569524,-7.872321,1.403785,2.710598,1.000000
-4.935911,-3.716200,20.000000,-2.609513,-1.721158,-6.616241,3.724667,2.700206,1.000000
-0.997146,-0.615302,20.000000,-0.241266,0.046768,-0.696996,2.950123,2.802608,-1.000000
1.785025,-2.520346,20.000000,1.441120,-1.713686,-2.955197,5.411604,2.493194,1.000000
2.896239,-0.999962,20.000000,0.024549,0.168433,-0.451009,1.426069,2.780715,1.000000
-4.109806,-3.844521,20.000000,-0.067881,-0.263043,-0.942885,4.459837,2.861074,1.000000
3.237367,3.491800,20.000000,2.355393,0.107647,-5.149985,0.045671,2.712241,1.000000
-2.867211,-1.805810,20.000000,-0.460015,-0.998548,-0.905747,4.280686,2.259909,1.000000
0.768866,-2.004660,20.000000,0.104911,0.621363,-0.978245,1.403534,2.569326,1.000000
4.481594,-0.116495,20.000000,-5.663516,3.250963,-3.090592,2.620496,2.012835,1.000000
-1.777180,-2.313423,20.000000,-1.152929,-0.872618,-1.531541,3.789476,2.384940,1.000000
0.032505,2.220659,20.000000,0.133581,0.120136,-0.950179,0.732455,2.954722,-1.000000
-1.166292,-0.578796,20.000000,1.092693,2.443761,-3.095141,1.150327,2.428523,1.000000
-3.841306,-3.859617,20.000000,-3.386074,-1.965615,-2.490102,3.667550,2.137268,-1.000000
-3.964642,3.229754,20.000000,0.099051,0.301139,-0.755265,1.253023,2.744191,-1.000000
-2.552429,-1.268729,20.000000,-1.997260,-28.545385,-30.653763,4.642535,2.390577,-1.000000
0.823474,-0.094555,20.000000,-0.331323,0.468460,-1.237287,2.186378,2.707367,1.000000
-0.392180,-0.924336,20.000000,-0.063883,-1.378537,-2.981689,4.666081,2.708120,-1.000000
-2.763534,4.809225,20.000000,-2.567194,-5.640296,-5.588816,4.285259,2.304633,1.000000
3.029292,-1.656359,20.000000,0.172631,-1.665260,-2.712055,4.815686,2.588541,1.000000
2.486211,-4.604384,20.000000,-0.301848,-2.598160,-5.600699,4.596730,2.704676,1.000000
-3.512347,4.119544,20.000000,-1.785188,0.577477,-2.544469,2.828734,2.506211,1.000000
-3.303985,4.919804,20.000000,0.104605,-0.001468,-1.429379,6.269154,3.068534,1.000000
-2.759277,2.323336,20.000000,0.124906,0.817056,-1.692892,1.419097,2.687392,1.000000
4.665338,-2.778304,20.000000,-1.285859,0.705283,-2.304266,2.639908,2.574793,1.000000
-2.839054,-0.551236,20.000000,0.038854,-0.000831,-0.361935,6.261813,3.034628,1.000000
-4.747194,2.755849,20.000000,3.317577,-4.873221,-4.481807,5.310097,2.220815,1.000000
-3.715915,-4.856248,20.000000,0.083477,0.181896,-0.469245,1.140545,2.738446,1.000000
-4.697780,4.928786,20.000000,-0.003927,0.002583,-0.044589,2.559737,3.036573,-1.000000
-0.530481,-3.023852,20.000000,-2.481207,-1.956846,-3.608896,3.809385,2.422414,1.000000
4.746790,3.950659,20.000000,0.334335,0.467010,-0.550045,0.949474,2.334581,1.000000
-0.068500,-2.508831,20.000000,0.875348,-1.117542,-1.755794,5.376851,2.461692,1.000000
-0.926600,1.108476,20.000000,-5.190368,4.980198,-20.232137,2.376856,2.799996,1.000000
-4.764001,-0.437326,20.000000,0.119125,-0.269096,-2.415396,5.129144,3.020353,-1.000000
-3.875445,-4.586496,20.000000,0.375841,0.330998,-1.564751,0.722042,2.831835,-1.000000
3.617585,0.019031,20.000000,-7.099304,12.637468,-11.204904,2.082628,2.228866,1.000000
-2.563391,-3.854699,20.000000,-1.811249,0.804440,-3.217665,2.723626,2.589543,1.000000
-2.345346,4.409377,20.000000,2.267401,-4.314599,-10.156341,5.196242,2.694148,-1.000000
1.038793,0.578579,20.000000,-0.002103,0.022660,-0.126109,1.663333,2.963057,-1.000000
3.731695,1.392122,20.000000,1.329902,0.456289,-3.245327,0.330515,2.732764,-1.000000
-4.162461,1.392732,20.000000,4.533701,6.882675,-11.200748,0.988321,2.507231,1.000000
-3.544409,3.204076,20.000000,0.708366,5.893269,-4.281461,1.451171,2.195680,-1.000000
-0.443845,-2.613498,20.000000,1.043516,1.178613,-0.839321,0.846120,2.060633,1.000000
0.940385,-0.159868,20.000000,1.437676,2.675702,-2.584945,1.077750,2.275880,-1.000000
-1.855197,2.162445,20.000000,-0.353950,-0.059286,-0.999388,3.307551,2.796833,-1.000000
-3.654147,0.505126,20.000000,0.226705,-0.086569,-0.822230,5.918417,2.854602,-1.000000
-1.326831,2.060201,20.000000,22.533475,-15.284385,-17.682809,5.687174,2.146772,-1.000000
-1.321390,-4.116830,20.000000,-0.811272,-1.866557,-2.681136,4.302385,2.492296,1.000000
-0.982527,-1.004890,20.000000,0.334966,0.166988,-3.468756,0.462465,3.034107,1.000000
-2.210376,0.728827,20.000000,0.187217,-0.422389,-1.410898,5.129602,2.825133,-1.000000
-2.012281,-0.837952,20.000000,-0.608120,0.289867,-1.980435,2.696790,2.813708,1.000000
-1.222321,4.802602,20.000000,0.683550,0.241703,-1.007104,0.339878,2.517629,1.000000
-0.373689,-3.932663,20.000000,-0.577718,-0.898032,-0.802014,4.140727,2.214989,1.000000
3.522001,2.926127,20.000000,2.525463,-2.282355,-2.562549,5.548309,2.216093,-1.000000
2.023703,-4.202118,20.000000,1.474219,-40.370240,-7.118708,4.748890,1.745224,-1.000000
-2.849501,4.865782,20.000000,0.157095,0.035767,-0.320270,0.223862,2.675501,-1.000000
0.306394,0.685454,20.000000,-0.082816,-0.445231,-0.783255,4.528484,2.617367,1.000000
-3.821746,4.834455,20.000000,0.542328,0.056176,-1.753843,0.103216,2.840187,-1.000000
-1.531330,0.910012,20.000000,0.440596,0.389146,-0.562968,0.723470,2.334583,1.000000
-1.342988,-1.718191,20.000000,0.050608,-0.040830,-0.434092,5.604319,2.992903,1.000000
1.572273,-3.614004,20.000000,4.617569,-3.226600,-3.900243,5.673288,2.176382,1.000000
-4.488421,-2.825907,20.000000,-0.088798,-1.923765,-2.666600,4.666263,2.516124,1.000000
-0.593374,-3.370051,20.000000,-0.201121,-0.561489,-2.597701,4.368435,2.915908,1.000000
3.280198,-3.726039,20.000000,4.541654,-4.894546,-5.360579,5.460407,2.247263,1.000000
0.756375,-2.810383,20.000000,-3.397704,1.712452,-4.826896,2.674748,2.474051,1.000000
-0.876810,1.166674,20.000000,0.145082,-0.064193,-0.353338,5.866620,2.719571,-1.000000
0.170445,-3.356074,20.000000,1.307513,-1.036063,-4.650359,5.613101,2.797159,-1.000000
-1.766988,1.869748,20.000000,-0.992623,-1.182675,-2.005985,4.014138,2.485596,1.000000
-0.141862,-1.045731,20.000000,0.789288,-2.360247,-3.095924,5.035107,2.464496,1.000000
1.235872,-1.675891,20.000000,-0.680563,-2.759418,-4.736030,4.470582,2.601098,1.000000
-3.602359,-2.926209,20.000000,-1.867478,2.340885,-4.881355,2.244173,2.591333,1.000000
3.315593,-1.074778,20.000000,0.320495,2.240763,-1.019936,1.428731,1.994139,-1.000000
4.468841,2.855369,20.000000,-0.075232,0.281084,-1.377752,1.832315,2.933454,-1.000000
-2.718582,3.744374,20.000000,11.167021,-12.381689,-5.715033,5.446252,1.901006,1.000000
-2.736002,3.641614,20.000000,1.881663,-0.622828,-1.568739,5.963537,2.240313,1.000000
2.514061,0.336886,20.000000,14.189415,1.849609,-5.751249,0.129620,1.952956,1.000000
-0.656770,1.428852,20.000000,0.870959,2.466615,-3.557662,1.231363,2.507581,1.000000
2.376426,2.190288,20.000000,-1.278741,2.015963,-0.776030,2.136061,1.885086,1.000000
-4.658627,1.943958,20.000000,6.334729,17.331081,-28.363700,1.220369,2.564818,1.000000
2.188315,0.294638,20.000000,0.123179,0.068121,-0.209991,0.505162,2.551067,-1.000000
-1.647918,4.137626,20.000000,-0.230936,0.061732,-0.883920,2.880387,2.877473,-1.000000
-2.991706,-0.517731,20.000000,5.463968,1.613323,-5.770023,0.287108,2.362547,1.000000
3.690306,0.811564,20.000000,0.111477,-1.017377,-1.624121,4.821526,2.579287,-1.000000
-4.067813,-1.357581,20.000000,-2.280198,-2.706909,-7.057744,4.012346,2.676763,-1.000000
4.304634,2.120495,20.000000,0.385859,0.166463,-1.293245,0.407285,2.827410,1.000000
2.710821,4.831004,20.000000,0.496837,0.840108,-1.301376,1.036727,2.498094,-1.000000
0.615607,1.914130,20.000000,-1.634994,-2.190468,-2.687289,4.071187,2.347692,-1.000000
0.996778,0.206314,20.000000,0.240256,0.125918,-0.807575,0.482740,2.817547,1.000000
-1.252797,1.119979,20.000000,0.188303,0.439063,-0.386862,1.165648,2.251472,1.000000
4.443614,-2.732881,20.000000,0.012872,-0.006463,-0.074151,5.817850,2.949739,1.000000
1.791057,4.841514,20.000000,0.328613,-1.807005,-1.439696,4.892278,2.235627,-1.000000
-3.847168,-0.364879,20.000000,1.989273,-1.058061,-7.524880,5.794358,2.850662,-1.000000
2.057557,-4.710620,20.000000,-0.073093,3.721209,-5.848313,1.590436,2.574830,-1.000000
-1.464585,2.173176,20.000000,0.067744,-0.452615,-6.350267,4.860959,3.069648,1.000000
1.763843,2.687984,20.000000,0.949090,0.788029,-1.612706,0.692945,2.488608,1.000000
0.744223,-3.314799,20.000000,-8.678908,10.774797,-27.505901,2.248871,2.675548,1.000000
-2.100308,-4.175759,20.000000,-0.843534,8.029467,-19.918698,1.675467,2.756500,1.000000
4.060436,3.456969,20.000000,0.601309,0.593285,-2.503670,0.778681,2.816191,1.000000
-1.421406,3.024231,20.000000,3.473027,-3.355514,-8.275584,5.514995,2.613356,-1.000000
-4.992642,-4.189210,20.000000,-0.130343,0.581779,-0.963213,1.791198,2.587340,-1.000000
2.658919,3.310184,20.000000,0.831711,0.284361,-0.539182,0.329440,2.121024,1.000000
-2.030707,1.406681,20.000000,-0.019420,0.303219,-0.818473,1.634755,2.786132,1.000000
1.866730,4.851290,20.000000,0.223845,0.263885,-1.077200,0.867308,2.830767,1.000000
-2.434990,-3.682283,20.000000,-0.577562,-0.235785,-1.648708,3.529185,2.779863,-1.000000
3.460942,-3.391031,20.000000,1.119046,0.380741,-0.620553,0.327951,2.054230,-1.000000
-0.427349,-4.716797,20.000000,1.340069,-1.121866,-1.948799,5.586187,2.410551,-1.000000
1.280684,-1.507922,20.000000,0.014885,-0.105382,-0.351521,4.852705,2.847601,-1.000000
-0.183514,-4.664682,20.000000,-0.072468,-0.022274,-0.078695,3.439795,2.374842,1.000000
-0.252305,4.316545,20.000000,0.032559,0.073567,-0.662475,1.154128,3.020746,1.000000
3.711576,-4.313317,20.000000,0.063956,0.028602,-0.075318,0.420533,2.392347,1.000000
-4.741919,1.371752,20.000000,2.827303,0.828140,-1.833116,0.284938,2.127394,-1.000000
0.232391,-1.358112,20.000000,0.168024,0.723072,-1.068575,1.342473,2.534434,1.000000
4.144027,1.236871,20.000000,0.436259,-0.530577,-1.410441,5.400542,2.688389,-1.000000
4.123072,3.374182,20.000000,0.618420,1.137083,-2.799832,1.072675,2.708554,-1.000000
3.258917,4.492995,20.000000,54.519063,-32.286528,-39.432207,5.748516,2.127475,-1.000000
1.958355,0.386237,20.000000,-0.983854,-3.293575,-7.379301,4.422108,2.705666,-1.000000
2.427515,3.404956,20.000000,-0.005603,0.013073,-0.051556,1.975705,2.872417,-1.000000
3.097626,-2.769150,20.000000,0.146533,-0.167089,-0.466454,5.432337,2.696966,1.000000
0.626701,-0.714862,20.000000,0.000090,-0.329334,-7.125201,4.712661,3.095404,-1.000000
2.878292,2.237393,20.000000,-0.673063,0.398957,-3.821394,2.606523,2.939637,1.000000
-3.003196,-1.646200,20.000000,-0.860830,0.198693,-1.753384,2.914750,2.674861,-1.000000
-2.505418,3.933584,20.000000,0.153215,0.168142,-0.397337,0.831814,2.621633,1.000000
-2.075848,-4.653483,20.000000,-0.160913,-0.530293,-5.250895,4.417777,3.036444,1.000000
3.277986,3.459148,20.000000,-0.241196,1.501820,-1.814036,1.730039,2.443814,-1.000000
4.426927,-4.498392,20.000000,0.166935,0.118060,-0.890475,0.615556,2.915893,1.000000
-1.625577,-1.626588,20.000000,-0.080446,0.654872,-1.693818,1.693027,2.770144,1.000000
1.149782,1.326759,20.000000,-3.150690,0.310764,-4.083194,3.043277,2.482053,1.000000
4.818261,4.770591,20.000000,2.225137,2.149433,-4.726488,0.768094,2.562021,-1.000000
-0.958118,3.781112,20.000000,-0.107929,-0.165607,-1.344543,4.134810,2.995620,1.000000
3.150534,-3.248807,20.000000,0.076436,0.188500,-0.328415,1.185561,2.587058,1.000000
-2.992460,1.775137,20.000000,-0.092056,0.083204,-0.183153,2.406659,2.546128,1.000000
2.212599,-2.418754,20.000000,-0.276860,0.433368,-0.709287,2.139298,2.514263,-1.000000
0.930758,-4.849768,20.000000,-3.899709,2.030324,-4.207452,2.661574,2.334216,-1.000000
-2.018244,-2.131655,20.000000,-2.747750,-9.446862,-6.459646,4.429335,2.151782,-1.000000
2.988722,-3.990551,20.000000,0.590229,0.473698,-1.623344,0.676304,2.705346,1.000000
-1.386975,-2.594012,20.000000,0.252530,-0.101884,-0.748279,5.899706,2.792578,-1.000000
-3.600479,3.909964,20.000000,-0.523825,0.782817,-1.686336,2.160519,2.632206,1.000000
2.662670,-4.420575,20.000000,5.890809,3.146411,-5.980956,0.490571,2.301154,1.000000
3.038726,-1.581104,20.000000,0.079745,-0.008928,-0.286701,6.171694,2.868691,1.000000
4.219553,3.874124,20.000000,2.076013,0.607609,-11.611438,0.284728,2.957413,1.000000
-3.248472,2.603946,20.000000,22.540319,12.432866,-20.311036,0.504058,2.238811,-1.000000
-1.007468,-4.624236,20.000000,-0.942414,-0.364827,-3.309375,3.510946,2.845222,-1.000000
-4.524348,-1.746508,20.000000,-0.198011,0.102598,-0.633559,2.663536,2.803137,-1.000000
-4.517241,0.217021,20.000000,0.262834,0.014368,-2.099563,0.054611,3.016872,-1.000000
-0.813737,-2.197620,20.000000,-0.940485,0.204460,-0.842595,2.927525,2.289890,1.000000
-0.652274,1.513758,20.000000,0.027042,-0.186365,-0.955885,4.856485,2.947076,1.000000
0.079528,2.248681,20.000000,-1.414080,0.089174,-1.554282,3.078615,2.402404,1.000000
-2.959300,3.999313,20.000000,-1.360749,7.016698,-8.016947,1.762349,2.413472,1.000000
-2.383323,4.905761,20.000000,-1.967458,0.835515,-3.695949,2.740004,2.617252,-1.000000
-2.468673,-2.237059,20.000000,0.336681,0.335775,-1.739997,0.784051,2.874831,1.000000
1.228493,-1.960186,20.000000,0.043840,0.083206,-0.705663,1.085878,3.009096,-1.000000
-2.523615,-2.539552,20.000000,0.489294,4.781567,-11.554897,1.468822,2.747392,-1.000000
-2.097305,1.996368,20.000000,-0.450728,0.118410,-0.865649,2.884690,2.647738,-1.000000
-4.686763,3.923368,20.000000,-4.493333,4.372101,-5.765487,2.369868,2.314348,-1.000000
-4.104570,1.492816,20.000000,-0.587301,0.066025,-0.510210,3.029641,2.282960,-1.000000
4.409619,-3.742230,20.000000,-0.086885,0.131801,-0.669032,2.153621,2.909874,-1.000000
2.242687,4.447964,20.000000,-3.850181,-0.432270,-9.236396,3.253397,2.744417,1.000000
-3.326432,4.849100,20.000000,0.290863,0.296959,-0.704678,0.795768,2.608648,-1.000000
-0.253063,-1.623929,20.000000,-0.440657,-0.844270,-2.369092,4.231345,2.759372,-1.000000
1.919063,-4.503596,20.000000,-1.144808,0.050544,-4.032514,3.097470,2.864721,1.000000
-3.480568,-4.918065,20.000000,0.087983,-0.531531,-0.776019,4.876429,2.534726,1.000000
1.660143,3.484890,20.000000,0.860960,-0.344958,-1.745969,5.902104,2.653281,1.000000
4.980728,2.753773,20.000000,0.367170,0.502004,-1.234167,0.939300,2.674795,1.000000
-3.164539,2.661788,20.000000,0.039085,-0.047478,-0.132058,5.401122,2.705778,-1.000000
3.568749,-1.148630,20.000000,-1.992402,-0.059584,-1.784416,3.171489,2.300959,-1.000000
-0.974278,1.074648,20.000000,-0.092387,0.092138,-1.122724,2.357542,3.025895,1.000000
4.169762,-4.722887,20.000000,-0.618456,-1.345560,-1.433173,4.281558,2.339823,1.000000
1.788111,2.223368,20.000000,-0.852805,-0.425215,-2.087689,3.604125,2.713384,-1.000000
3.552822,-3.237332,20.000000,0.241492,-0.695440,-1.711331,5.046613,2.735345,-1.000000
1.077893,-1.873615,20.000000,0.344300,-0.125263,-0.830635,5.934252,2.726179,-1.000000
-1.541434,-2.667054,20.000000,-0.005208,0.035944,-0.051952,1.714696,2.531471,1.000000
2.094800,2.467765,20.000000,-0.058054,-0.081238,-0.242108,4.091924,2.750428,1.000000
4.793378,-2.217353,20.000000,0.145323,0.006760,-1.225386,0.046486,3.023424,-1.000000
4.918049,3.957483,20.000000,-0.120974,-1.271963,-2.742050,4.617566,2.705541,-1.000000
-1.535329,-3.967813,20.000000,-13.928039,-13.969824,-38.920324,3.928489,2.672480,-1.000000
3.568646,2.008784,20.000000,0.176254,-1.713685,-3.107529,4.814880,2.635399,1.000000
-2.544603,-1.299887,20.000000,0.110001,-0.744126,-6.516314,4.859152,3.026666,1.000000
3.424669,-3.281769,20.000000,0.198353,-2.082051,-3.949680,4.807371,2.654600,1.000000
-3.746718,0.746944,20.000000,0.340355,-0.018046,-0.461886,6.230213,2.505869,1.000000
-0.533303,-1.996955,20.000000,0.466030,-0.083599,-1.124536,6.105687,2.743085,-1.000000
4.655726,2.327358,20.000000,0.095548,-0.514157,-1.794776,4.896127,2.858064,-1.000000
1.643087,-0.480746,20.000000,-6.568754,0.221712,-4.500970,3.107853,2.171261,-1.000000
0.282608,3.380809,20.000000,0.384615,0.415566,-0.948538,0.824058,2.603414,1.000000
-0.565093,0.653534,20.000000,0.175743,3.514806,-4.395232,1.520837,2.466434,-1.000000
0.404416,0.300017,20.000000,4.847496,-0.454085,-3.485037,6.189784,2.192049,-1.000000
-0.669322,-4.076463,20.000000,-0.082842,0.106181,-0.250796,2.233348,2.648795,1.000000
-1.936961,1.835959,20.000000,1.307422,0.462240,-1.127466,0.339834,2.253438,-1.000000
0.272195,-3.218054,20.000000,-0.107044,-0.134521,-0.468825,4.040248,2.790126,-1.000000
-0.112786,-0.780037,20.000000,1.512163,0.839004,-2.772925,0.506550,2.583967,1.000000
1.519166,3.569490,20.000000,-0.015814,-0.012197,-0.143796,3.798578,3.003590,1.000000
3.587123,-1.595416,20.000000,-0.096468,-0.081741,-1.277899,3.844541,3.042968,1.000000
3.595936,2.068081,20.000000,0.227180,0.242513,-1.250931,0.818033,2.881947,1.000000
-1.159309,-2.370939,20.000000,-0.604583,4.086814,-6.053306,1.717666,2.542719,-1.000000
-1.731560,-2.120362,20.000000,-1.069742,-1.398143,-2.083505,4.059283,2.440042,1.000000
-3.408776,-1.525416,20.000000,2.486780,1.809353,-3.043718,0.629003,2.351024,1.000000
4.634027,1.994233,20.000000,6.541610,8.161589,-21.387386,0.895134,2.686738,1.000000
-4.990294,1.250792,20.000000,0.359128,-0.776021,-0.936757,5.145820,2.401739,1.000000
2.067887,3.235672,20.000000,-0.234541,-0.231459,-0.974845,3.920377,2.815628,-1.000000
-2.337199,2.710490,20.000000,5.525815,-3.989521,-3.499645,5.657860,2.045173,1.000000
-0.506515,-2.938660,20.000000,-0.853960,8.268562,-7.929341,1.673709,2.332605,1.000000
2.304015,1.756197,20.000000,1.833340,4.297268,-1.069371,1.167547,1.795809,1.000000
-4.812906,2.537349,20.000000,-0.849685,-0.646141,-0.926626,3.791747,2.285687,1.000000
